num,fecha,clave_edo,estado,clave_mun,municipio,categoria,tipo 
17112,2018-01-14,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
17113,2018-01-14,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
17114,2018-01-14,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
17115,2018-01-14,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
17116,2018-01-14,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
17117,2018-01-14,27,Tabasco,27008,Huimanguillo,Robo a Vía,Componentes de Vía
17118,2018-01-15,26,Sonora,26048,Puerto Peñasco,Vandalismo al Tren,Cierre de Angulares
17119,2018-01-15,25,Sinaloa,25011,Guasave,Vandalismo al Tren,Cierre de Angulares
17120,2018-01-15,25,Sinaloa,25006,Culiacán,Vandalismo al Tren,Cierre de Angulares
17121,2018-01-15,14,Jalisco,14121,Zapotiltic,Robo a Tren,Producto/Carga
17122,2018-01-15,08,Chihuahua,08037,Juárez,Robo a Tren,Producto/Carga
17123,2018-01-15,26,Sonora,26016,Benjamín Hill,Vandalismo al Tren,Cierre de Angulares
17124,2018-01-15,18,Nayarit,18017,Tepic,Vandalismo en Vía,Componentes de Señales
17125,2018-01-15,08,Chihuahua,08062,Saucillo,Vandalismo en Vía,Componentes de Señales
17126,2018-01-15,26,Sonora,26025,Empalme,Robo a Vía,Componentes de Vía
17127,2018-01-15,10,Durango,10007,Gómez Palacio,Vandalismo al Tren,Cierre de Angulares
17128,2018-01-15,08,Chihuahua,08037,Juárez,Vandalismo al Tren,Cierre de Angulares
17129,2018-01-15,21,Puebla,21154,Tecamachalco,Robo a Tren,Producto/Carga
17130,2018-01-15,26,Sonora,26025,Empalme,Robo a Tren,Producto/Carga
17131,2018-01-15,11,Guanajuato,11033,San Luis de La Paz,Robo a Vía,Componentes de Vía
17132,2018-01-15,30,Veracruz de Ignacio de la Llave,30068,Fortín,Vandalismo al Tren,Cierre de Angulares
17133,2018-01-15,29,Tlaxcala,29035,Tocatlán,Robo a Tren,Producto/Carga
17134,2018-01-15,11,Guanajuato,11023,Pénjamo,Vandalismo al Tren,Cierre de Angulares
17135,2018-01-15,11,Guanajuato,11023,Pénjamo,Vandalismo al Tren,Material Rodante
17136,2018-01-15,11,Guanajuato,11027,Salamanca,Robo a Tren,Producto/Carga
17137,2018-01-15,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Cierre de Angulares
17138,2018-01-15,25,Sinaloa,25010,El Fuerte,Vandalismo al Tren,Cierre de Angulares
17139,2018-01-15,21,Puebla,21164,Tepeaca,Robo a Tren,Producto/Carga
17140,2018-01-15,26,Sonora,26018,Cajeme,Robo a Tren,Producto/Carga
17141,2018-01-15,22,Querétaro,22016,San Juan del Río,Vandalismo en Vía,Obstrucción de Vía
17142,2018-01-15,05,Coahuila de Zaragoza,05010,Frontera,Robo a Tren,Producto/Carga
17143,2018-01-15,22,Querétaro,22016,San Juan del Río,Vandalismo al Tren,Cierre de Angulares
17144,2018-01-15,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17145,2018-01-15,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17146,2018-01-15,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17147,2018-01-15,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
17148,2018-01-15,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17149,2018-01-15,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17150,2018-01-15,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17151,2018-01-15,15,México,15106,Toluca,Vandalismo al Tren,Material Rodante
17152,2018-01-15,16,Michoacán de Ocampo,16052,Lázaro Cárdenas,Vandalismo al Tren,Material Rodante
17153,2018-01-15,04,Campeche,04002,Campeche,Robo a Vía,Componentes de Vía
17154,2018-01-15,07,Chiapas,07065,Palenque,Robo a Vía,Componentes de Vía
17155,2018-01-16,26,Sonora,26020,Carbó,Vandalismo al Tren,Cierre de Angulares
17156,2018-01-16,30,Veracruz de Ignacio de la Llave,30007,Camarón de Tejeda,Robo a Tren,Producto/Carga
17157,2018-01-16,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17158,2018-01-16,13,Hidalgo,13064,Tepetitlán,Vandalismo al Tren,Cierre de Angulares
17159,2018-01-16,05,Coahuila de Zaragoza,05035,Torreón,Vandalismo al Tren,Cierre de Angulares
17160,2018-01-16,26,Sonora,26048,Puerto Peñasco,Robo a Tren,Producto/Carga
17161,2018-01-16,26,Sonora,26048,Puerto Peñasco,Vandalismo al Tren,Cierre de Angulares
17162,2018-01-16,26,Sonora,26048,Puerto Peñasco,Vandalismo al Tren,Cierre de Angulares
17163,2018-01-16,19,Nuevo León,19045,Salinas Victoria,Robo a Vía,Componentes de Vía
17164,2018-01-16,30,Veracruz de Ignacio de la Llave,30014,Amatlán de Los Reyes,Vandalismo al Tren,Cierre de Angulares
17165,2018-01-16,05,Coahuila de Zaragoza,05010,Frontera,Robo a Tren,Producto/Carga
17166,2018-01-16,11,Guanajuato,11005,Apaseo el Grande,Robo a Tren,Producto/Carga
17167,2018-01-16,21,Puebla,21118,Los Reyes de Juárez,Robo a Tren,Producto/Carga
17168,2018-01-16,14,Jalisco,14039,Guadalajara,Robo a Tren,Producto/Carga
17169,2018-01-16,21,Puebla,21152,Soltepec,Vandalismo al Tren,Material Rodante
17170,2018-01-16,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Material Rodante
17171,2018-01-16,21,Puebla,21045,Chalchicomula de Sesma,Robo a Tren,Producto/Carga
17172,2018-01-16,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Vandalismo al Tren,Cierre de Angulares
17173,2018-01-16,25,Sinaloa,25010,El Fuerte,Vandalismo al Tren,Cierre de Angulares
17174,2018-01-16,30,Veracruz de Ignacio de la Llave,30068,Fortín,Vandalismo al Tren,Cierre de Angulares
17175,2018-01-16,25,Sinaloa,25010,El Fuerte,Vandalismo al Tren,Cierre de Angulares
17176,2018-01-16,14,Jalisco,14098,Tlaquepaque,Vandalismo al Tren,Cierre de Angulares
17177,2018-01-16,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Cierre de Angulares
17178,2018-01-16,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Apertura de Unidades
17179,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17180,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17181,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17182,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17183,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17184,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17185,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17186,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17187,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17188,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17189,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17190,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17191,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17192,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17193,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17194,2018-01-16,28,Tamaulipas,28009,Ciudad Madero,Vandalismo al Tren,Material Rodante
17195,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17196,2018-01-16,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17197,2018-01-16,28,Tamaulipas,28009,Ciudad Madero,Vandalismo al Tren,Material Rodante
17198,2018-01-16,28,Tamaulipas,28009,Ciudad Madero,Vandalismo al Tren,Material Rodante
17199,2018-01-16,05,Coahuila de Zaragoza,05030,Saltillo,Vandalismo al Tren,Material Rodante
17200,2018-01-16,28,Tamaulipas,28022,Matamoros,Vandalismo al Tren,Material Rodante
17201,2018-01-16,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17202,2018-01-17,18,Nayarit,18006,Ixtlán del Río,Vandalismo al Tren,Cierre de Angulares
17203,2018-01-17,21,Puebla,21164,Tepeaca,Robo a Tren,Producto/Carga
17204,2018-01-17,21,Puebla,21118,Los Reyes de Juárez,Robo a Tren,Producto/Carga
17205,2018-01-17,25,Sinaloa,25010,El Fuerte,Vandalismo al Tren,Cierre de Angulares
17206,2018-01-17,25,Sinaloa,25006,Culiacán,Vandalismo al Tren,Cierre de Angulares
17207,2018-01-17,25,Sinaloa,25007,Choix,Robo a Tren,Producto/Carga
17208,2018-01-17,21,Puebla,21015,Amozoc,Robo a Tren,Producto/Carga
17209,2018-01-17,11,Guanajuato,11027,Salamanca,Vandalismo al Tren,Cierre de Angulares
17210,2018-01-17,26,Sonora,26025,Empalme,Robo a Tren,Producto/Carga
17211,2018-01-17,25,Sinaloa,25006,Culiacán,Vandalismo al Tren,Cierre de Angulares
17212,2018-01-17,14,Jalisco,14005,Amatitán,Vandalismo en Vía,Aparatos de Vía
17213,2018-01-17,22,Querétaro,22016,San Juan del Río,Vandalismo en Vía,Obstrucción de Vía
17214,2018-01-17,26,Sonora,26048,Puerto Peñasco,Vandalismo al Tren,Cierre de Angulares
17215,2018-01-17,24,San Luis Potosí,24036,Tamasopo,Vandalismo al Tren,Material Rodante
17216,2018-01-17,15,México,15028,Chiautla,Vandalismo al Tren,Cierre de Angulares
17217,2018-01-17,05,Coahuila de Zaragoza,05010,Frontera,Robo a Tren,Producto/Carga
17218,2018-01-17,22,Querétaro,22012,Pedro Escobedo,Vandalismo en Vía,Obstrucción de Vía
17219,2018-01-17,21,Puebla,21164,Tepeaca,Vandalismo en Vía,Obstrucción de Vía
17220,2018-01-17,22,Querétaro,22011,El Marqués,Robo a Tren,Producto/Carga
17221,2018-01-17,13,Hidalgo,13059,Tecozautla,Robo a Tren,Producto/Carga
17222,2018-01-17,29,Tlaxcala,29013,Huamantla,Vandalismo al Tren,Cierre de Angulares
17223,2018-01-17,28,Tamaulipas,28009,Ciudad Madero,Vandalismo al Tren,Material Rodante
17224,2018-01-17,28,Tamaulipas,28009,Ciudad Madero,Vandalismo al Tren,Material Rodante
17225,2018-01-17,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17226,2018-01-17,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17227,2018-01-17,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17228,2018-01-17,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
17229,2018-01-17,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17230,2018-01-18,26,Sonora,26030,Hermosillo,Vandalismo al Tren,Cierre de Angulares
17231,2018-01-18,21,Puebla,21164,Tepeaca,Vandalismo en Vía,Obstrucción de Vía
17232,2018-01-18,11,Guanajuato,11037,Silao,Robo a Tren,Producto/Carga
17233,2018-01-18,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Apertura de Unidades
17234,2018-01-18,13,Hidalgo,13029,Huichapan,Vandalismo al Tren,Cierre de Angulares
17235,2018-01-18,13,Hidalgo,13044,Nopala de Villagrán,Vandalismo al Tren,Material Rodante
17236,2018-01-18,14,Jalisco,14097,Tlajomulco de Zúñiga,Vandalismo al Tren,Cierre de Angulares
17237,2018-01-18,06,Colima,06004,Coquimatlán,Robo a Vía,Componentes de Vía
17238,2018-01-18,13,Hidalgo,13010,Atitalaquia,Robo a Tren,Producto/Carga
17239,2018-01-18,30,Veracruz de Ignacio de la Llave,30148,Soledad de Doblado,Robo a Vía,Componentes de Vía
17240,2018-01-18,15,México,15024,Cuautitlán,Robo a Tren,Producto/Carga
17241,2018-01-18,30,Veracruz de Ignacio de la Llave,30006,Acultzingo,Robo a Vía,Componentes de Vía
17242,2018-01-18,30,Veracruz de Ignacio de la Llave,30148,Soledad de Doblado,Vandalismo al Tren,Tren Dividido
17243,2018-01-18,16,Michoacán de Ocampo,16010,Arteaga,Robo a Vía,Componentes de Señales
17244,2018-01-18,30,Veracruz de Ignacio de la Llave,30006,Acultzingo,Vandalismo al Tren,Material Rodante
17245,2018-01-18,30,Veracruz de Ignacio de la Llave,30105,Medellín,Vandalismo al Tren,Cierre de Angulares
17246,2018-01-18,21,Puebla,21099,Cañada Morelos,Robo a Tren,Producto/Carga
17247,2018-01-18,22,Querétaro,22016,San Juan del Río,Vandalismo en Vía,Obstrucción de Vía
17248,2018-01-18,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
17249,2018-01-18,16,Michoacán de Ocampo,16052,Lázaro Cárdenas,Vandalismo al Tren,Material Rodante
17250,2018-01-18,28,Tamaulipas,28009,Ciudad Madero,Vandalismo al Tren,Material Rodante
17251,2018-01-18,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
17252,2018-01-18,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17253,2018-01-18,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17254,2018-01-18,07,Chiapas,07065,Palenque,Robo a Vía,Componentes de Vía
17255,2018-01-19,21,Puebla,21096,Mazapiltepec de Juárez,Robo a Tren,Producto/Carga
17256,2018-01-19,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17257,2018-01-19,18,Nayarit,18013,San Pedro Lagunillas,Vandalismo al Tren,Cierre de Angulares
17258,2018-01-19,25,Sinaloa,25010,El Fuerte,Vandalismo al Tren,Personas Ajenas
17259,2018-01-19,26,Sonora,26016,Benjamín Hill,Vandalismo al Tren,Cierre de Angulares
17260,2018-01-19,32,Zacatecas,32010,Fresnillo,Vandalismo al Tren,Cierre de Angulares
17261,2018-01-19,25,Sinaloa,25006,Culiacán,Vandalismo al Tren,Cierre de Angulares
17262,2018-01-19,11,Guanajuato,11023,Pénjamo,Robo a Tren,Producto/Carga
17263,2018-01-19,30,Veracruz de Ignacio de la Llave,30148,Soledad de Doblado,Robo a Vía,Componentes de Vía
17264,2018-01-19,05,Coahuila de Zaragoza,05024,Parras,Vandalismo en Vía,Componentes de Señales
17265,2018-01-19,30,Veracruz de Ignacio de la Llave,30068,Fortín,Vandalismo al Tren,Cierre de Angulares
17266,2018-01-19,26,Sonora,26030,Hermosillo,Robo a Tren,Producto/Carga
17267,2018-01-19,21,Puebla,21132,San Martín Texmelucan,Vandalismo en Vía,Obstrucción de Vía
17268,2018-01-19,25,Sinaloa,25007,Choix,Vandalismo al Tren,Cierre de Angulares
17269,2018-01-19,30,Veracruz de Ignacio de la Llave,30052,Cuichapa,Vandalismo al Tren,Cierre de Angulares
17270,2018-01-19,19,Nuevo León,19046,San Nicolás de los Garza,Vandalismo al Tren,Apertura de Unidades
17271,2018-01-19,14,Jalisco,14097,Tlajomulco de Zúñiga,Vandalismo al Tren,Cierre de Angulares
17272,2018-01-19,14,Jalisco,14051,Juanacatlán,Vandalismo al Tren,Cierre de Angulares
17273,2018-01-19,24,San Luis Potosí,24044,Vanegas,Robo a Tren,Producto/Carga
17274,2018-01-19,21,Puebla,21164,Tepeaca,Vandalismo al Tren,Tren Dividido
17275,2018-01-19,26,Sonora,26045,Opodepe,Vandalismo al Tren,Cierre de Angulares
17276,2018-01-19,29,Tlaxcala,29005,Apizaco,Vandalismo en Vía,Aparatos de Vía
17277,2018-01-19,30,Veracruz de Ignacio de la Llave,30068,Fortín,Vandalismo al Tren,Cierre de Angulares
17278,2018-01-19,11,Guanajuato,11005,Apaseo el Grande,Robo a Tren,Producto/Carga
17279,2018-01-19,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Material Rodante
17280,2018-01-19,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Material Rodante
17281,2018-01-19,21,Puebla,21001,Acajete,Vandalismo en Vía,Obstrucción de Vía
17282,2018-01-19,29,Tlaxcala,29035,Tocatlán,Robo a Tren,Producto/Carga
17283,2018-01-19,26,Sonora,26020,Carbó,Robo a Tren,Producto/Carga
17284,2018-01-19,22,Querétaro,22011,El Marqués,Robo a Tren,Producto/Carga
17285,2018-01-19,11,Guanajuato,11023,Pénjamo,Robo a Tren,Producto/Carga
17286,2018-01-19,21,Puebla,21151,Santo Tomás Hueyotlipan,Robo a Tren,Producto/Carga
17287,2018-01-19,22,Querétaro,22016,San Juan del Río,Vandalismo en Vía,Obstrucción de Vía
17288,2018-01-19,16,Michoacán de Ocampo,16106,Yurécuaro,Vandalismo en Vía,Aparatos de Vía
17289,2018-01-19,21,Puebla,21099,Cañada Morelos,Robo a Tren,Producto/Carga
17290,2018-01-19,26,Sonora,26030,Hermosillo,Vandalismo al Tren,Cierre de Angulares
17291,2018-01-19,22,Querétaro,22016,San Juan del Río,Vandalismo al Tren,Cierre de Angulares
17292,2018-01-19,28,Tamaulipas,28009,Ciudad Madero,Vandalismo al Tren,Material Rodante
17293,2018-01-19,28,Tamaulipas,28009,Ciudad Madero,Vandalismo al Tren,Material Rodante
17294,2018-01-19,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17295,2018-01-19,16,Michoacán de Ocampo,16052,Lázaro Cárdenas,Vandalismo al Tren,Material Rodante
17296,2018-01-19,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
17297,2018-01-19,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
17298,2018-01-19,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
17299,2018-01-19,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
17300,2018-01-19,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
17301,2018-01-19,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17302,2018-01-19,16,Michoacán de Ocampo,16053,Morelia,Vandalismo al Tren,Material Rodante
17303,2018-01-19,16,Michoacán de Ocampo,16052,Lázaro Cárdenas,Vandalismo al Tren,Material Rodante
17304,2018-01-19,16,Michoacán de Ocampo,16052,Lázaro Cárdenas,Vandalismo al Tren,Material Rodante
17305,2018-01-19,16,Michoacán de Ocampo,16052,Lázaro Cárdenas,Vandalismo al Tren,Material Rodante
17306,2018-01-19,16,Michoacán de Ocampo,16052,Lázaro Cárdenas,Vandalismo al Tren,Material Rodante
17307,2018-01-19,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17308,2018-01-19,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17309,2018-01-19,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17310,2018-01-19,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17311,2018-01-19,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17312,2018-01-19,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17313,2018-01-19,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
17314,2018-01-20,14,Jalisco,14083,Tala,Vandalismo en Vía,Componentes de Señales
17315,2018-01-20,19,Nuevo León,19009,Cadereyta Jiménez,Robo a Tren,Material Rodante
17316,2018-01-20,30,Veracruz de Ignacio de la Llave,30169,José Azueta,Robo a Vía,Componentes de Vía
17317,2018-01-20,15,México,15016,Axapusco,Vandalismo al Tren,Cierre de Angulares
17318,2018-01-20,15,México,15016,Axapusco,Vandalismo al Tren,Cierre de Angulares
17319,2018-01-20,22,Querétaro,22012,Pedro Escobedo,Vandalismo en Vía,Componentes de Vía
17320,2018-01-20,26,Sonora,26016,Benjamín Hill,Vandalismo al Tren,Cierre de Angulares
17321,2018-01-20,30,Veracruz de Ignacio de la Llave,30006,Acultzingo,Vandalismo en Vía,Componentes de Señales
17322,2018-01-20,30,Veracruz de Ignacio de la Llave,30068,Fortín,Vandalismo al Tren,Cierre de Angulares
17323,2018-01-20,26,Sonora,26020,Carbó,Vandalismo al Tren,Cierre de Angulares
17324,2018-01-20,30,Veracruz de Ignacio de la Llave,30007,Camarón de Tejeda,Robo a Vía,Componentes de Vía
17325,2018-01-20,14,Jalisco,14063,Ocotlán,Vandalismo al Tren,Cierre de Angulares
17326,2018-01-20,32,Zacatecas,32017,Guadalupe,Robo a Tren,Material Rodante
17327,2018-01-20,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
17328,2018-01-20,22,Querétaro,22016,San Juan del Río,Robo a Tren,Producto/Carga
17329,2018-01-20,26,Sonora,26055,San Luis Río Colorado,Vandalismo al Tren,Cierre de Angulares
17330,2018-01-20,05,Coahuila de Zaragoza,05030,Saltillo,Vandalismo al Tren,Cierre de Angulares
17331,2018-01-20,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
17332,2018-01-20,22,Querétaro,22016,San Juan del Río,Vandalismo en Vía,Obstrucción de Vía
17333,2018-01-20,26,Sonora,26016,Benjamín Hill,Vandalismo al Tren,Cierre de Angulares
17334,2018-01-20,16,Michoacán de Ocampo,16052,Lázaro Cárdenas,Vandalismo al Tren,Material Rodante
